TickMSC,Time,Bid,Ask,Spread,BidVol,AskVol,Ping
1767258237331,2026.01.01 09:03:57.331,1.0835265993311196,1.0837165993311195,19,7,6,43
1767258237501,2026.01.01 09:03:57.501,1.083525257738934,1.083635257738934,11,7,7,40
1767258238311,2026.01.01 09:03:58.311,1.083499565808092,1.0837295658080919,23,10,12,38
1767258238718,2026.01.01 09:03:58.718,1.0834421997097095,1.0835921997097095,15,2,2,44
1767258240028,2026.01.01 09:04:00.028,1.0834265786201347,1.0836365786201347,21,12,11,37
1767258240853,2026.01.01 09:04:00.853,1.0834346074876156,1.0835346074876155,10,7,6,38
1767258242278,2026.01.01 09:04:02.278,1.0834372728586454,1.0836472728586455,21,10,13,23
1767258243446,2026.01.01 09:04:03.446,1.0835234461256489,1.0837234461256489,20,11,3,20
1767258244674,2026.01.01 09:04:04.674,1.0835484004039222,1.0837884004039222,24,10,9,23
1767258245084,2026.01.01 09:04:05.084,1.0835416603603467,1.0836516603603468,11,3,4,23
1767258245733,2026.01.01 09:04:05.733,1.0835063323314051,1.0837263323314053,22,14,3,28
1767258246799,2026.01.01 09:04:06.799,1.0835196659695943,1.0836596659695943,14,7,13,27
1767258247496,2026.01.01 09:04:07.496,1.083474315561675,1.083574315561675,10,13,11,21
1767258247965,2026.01.01 09:04:07.965,1.083483307115652,1.083653307115652,17,4,3,42
1767258248929,2026.01.01 09:04:08.929,1.0835076778119972,1.0836076778119972,10,13,2,25
1767258249408,2026.01.01 09:04:09.408,1.0834968552008586,1.0837168552008587,22,8,12,42
1767258250816,2026.01.01 09:04:10.816,1.0834653408786554,1.0836453408786555,18,8,9,30
1767258251871,2026.01.01 09:04:11.871,1.0833560760362886,1.0835460760362885,19,6,8,23
1767258252630,2026.01.01 09:04:12.630,1.0834132678726096,1.0836132678726096,20,13,5,33
1767258252677,2026.01.01 09:04:12.677,1.083433432892122,1.083553432892122,12,12,14,40
1767258252916,2026.01.01 09:04:12.916,1.0834548137562012,1.0836648137562013,21,3,14,41
1767258254314,2026.01.01 09:04:14.314,1.0833767461394124,1.0834867461394124,11,6,13,28
1767258254886,2026.01.01 09:04:14.886,1.0834457380743994,1.0836857380743994,24,6,9,21
1767258255333,2026.01.01 09:04:15.333,1.0834224772310685,1.0835224772310685,10,3,13,44
1767258256649,2026.01.01 09:04:16.649,1.0834080374659334,1.0835880374659335,18,11,2,20
1767258256685,2026.01.01 09:04:16.685,1.0833545731231626,1.0835945731231627,24,4,6,23
1767258256920,2026.01.01 09:04:16.920,1.0832652258365956,1.0833952258365955,13,2,7,31
1767258258230,2026.01.01 09:04:18.230,1.0833230931521818,1.0835330931521818,21,1,6,24
1767258259037,2026.01.01 09:04:19.037,1.0833874230206515,1.0834874230206515,10,2,3,28
1767258259330,2026.01.01 09:04:19.330,1.083379146613084,1.083479146613084,10,7,10,41
1767258260218,2026.01.01 09:04:20.218,1.0833451773845937,1.0835051773845936,16,10,14,23
1767258261187,2026.01.01 09:04:21.187,1.083326325176137,1.083436325176137,11,5,10,35
1767258261649,2026.01.01 09:04:21.649,1.0833088444266352,1.0834688444266352,16,9,10,21
1767258262678,2026.01.01 09:04:22.678,1.083248851440526,1.0834588514405261,21,3,9,35
1767258263503,2026.01.01 09:04:23.503,1.083234238679754,1.083474238679754,24,2,14,35
1767258264171,2026.01.01 09:04:24.171,1.0832418937794006,1.0834018937794005,16,4,12,40
1767258264727,2026.01.01 09:04:24.727,1.083292801641783,1.0835328016417831,24,2,8,43
1767258265952,2026.01.01 09:04:25.952,1.0832935138499837,1.0834835138499836,19,11,8,43
1767258267034,2026.01.01 09:04:27.034,1.0832146962645388,1.0834446962645388,23,7,8,41
1767258267060,2026.01.01 09:04:27.060,1.0832323736576988,1.0834123736576988,18,10,9,30
1767258268265,2026.01.01 09:04:28.265,1.0832195771296154,1.0834395771296155,22,6,1,20
1767258269518,2026.01.01 09:04:29.518,1.0832880976143144,1.0834480976143144,16,8,8,34
1767258269685,2026.01.01 09:04:29.685,1.0833595705044166,1.0835795705044167,22,13,2,43
1767258270171,2026.01.01 09:04:30.171,1.08343279322003,1.08477279322003,134,5,4,409
1767258271250,2026.01.01 09:04:31.250,1.0834047138232614,1.0835047138232614,10,2,1,37
1767258272656,2026.01.01 09:04:32.656,1.0835042065769283,1.0837142065769283,21,13,12,36
1767258273183,2026.01.01 09:04:33.183,1.083521753702173,1.0837417537021732,22,4,6,26
1767258273291,2026.01.01 09:04:33.291,1.0836030727224564,1.0837730727224564,17,1,10,37
1767258274361,2026.01.01 09:04:34.361,1.0835779417417648,1.0837479417417648,17,2,1,32
1767258274650,2026.01.01 09:04:34.650,1.0835630119048845,1.0836930119048844,13,4,12,39
1767258276032,2026.01.01 09:04:36.032,1.083576713272518,1.0837967132725181,22,6,5,39
1767258276538,2026.01.01 09:04:36.538,1.0835843071529987,1.0837543071529987,17,4,9,29
1767258276849,2026.01.01 09:04:36.849,1.083647047750172,1.083777047750172,13,4,1,20
1767258277039,2026.01.01 09:04:37.039,1.0836354412842448,1.085075441284245,144,14,9,263
1767258277655,2026.01.01 09:04:37.655,1.0836936720337602,1.0838636720337602,17,11,4,36
1767258278787,2026.01.01 09:04:38.787,1.083730283759117,1.083870283759117,14,10,3,41
1767258279496,2026.01.01 09:04:39.496,1.0837196141481866,1.0838496141481866,13,10,8,22
1767258280498,2026.01.01 09:04:40.498,1.0837523479790607,1.0839023479790608,15,2,6,36
1767258281647,2026.01.01 09:04:41.647,1.083728684726719,1.083838684726719,11,9,7,31
1767258281847,2026.01.01 09:04:41.847,1.0838461950167193,1.0840561950167193,21,12,9,43
1767258282109,2026.01.01 09:04:42.109,1.0837129784006656,1.0838229784006657,11,10,5,31
1767258283099,2026.01.01 09:04:43.099,1.0837466255608903,1.0838566255608904,11,8,13,39
1767258284036,2026.01.01 09:04:44.036,1.0836583957654264,1.0838383957654265,18,8,2,29
1767258285230,2026.01.01 09:04:45.230,1.0836471129302656,1.0850171129302657,137,5,3,420
1767258286519,2026.01.01 09:04:46.519,1.083642832525792,1.083872832525792,23,3,3,29
1767258287875,2026.01.01 09:04:47.875,1.0837182142037376,1.0839082142037375,19,6,4,37
1767258288012,2026.01.01 09:04:48.012,1.083683606593134,1.0838036065931338,12,14,10,41
1767258288039,2026.01.01 09:04:48.039,1.0837490071889169,1.0839890071889169,24,9,7,25
1767258288614,2026.01.01 09:04:48.614,1.0836900663569056,1.0838800663569055,19,8,12,26
1767258289193,2026.01.01 09:04:49.193,1.0837573998430934,1.0838873998430933,13,7,10,36
1767258290549,2026.01.01 09:04:50.549,1.0837336825709982,1.0848236825709983,109,14,6,450
1767258291244,2026.01.01 09:04:51.244,1.0837373542969604,1.0839473542969604,21,11,3,36
1767258291879,2026.01.01 09:04:51.879,1.0837205353638049,1.0838905353638049,17,8,14,37
1767258293200,2026.01.01 09:04:53.200,1.0837846535375106,1.0839146535375106,13,4,7,33
1767258294063,2026.01.01 09:04:54.063,1.0838390405296723,1.0840390405296723,20,6,4,30
1767258295034,2026.01.01 09:04:55.034,1.0838612156157015,1.0840512156157014,19,14,10,21
1767258295198,2026.01.01 09:04:55.198,1.0838036221964722,1.083993622196472,19,5,11,40
1767258295697,2026.01.01 09:04:55.697,1.0837678711030707,1.0839878711030708,22,12,11,20
1767258297116,2026.01.01 09:04:57.116,1.0837164422767953,1.0838764422767952,16,2,8,30
1767258297910,2026.01.01 09:04:57.910,1.0836040351324556,1.0837440351324557,14,8,7,21
1767258299047,2026.01.01 09:04:59.047,1.0836671010375483,1.0838471010375483,18,3,7,35
1767258300473,2026.01.01 09:05:00.473,1.0836507098612311,1.083780709861231,13,14,9,41
1767258300728,2026.01.01 09:05:00.728,1.0836337851630164,1.0837537851630163,12,5,8,22
1767258301937,2026.01.01 09:05:01.937,1.0837085902746877,1.0839285902746878,22,8,12,39
1767258303009,2026.01.01 09:05:03.009,1.0836847908445684,1.0837947908445684,11,11,1,20
1767258303777,2026.01.01 09:05:03.777,1.0836427672977842,1.0837427672977842,10,9,7,40
1767258304324,2026.01.01 09:05:04.324,1.0836315300167583,1.0838315300167582,20,13,3,39
1767258305254,2026.01.01 09:05:05.254,1.0835748965641645,1.0837248965641646,15,9,12,27
1767258305671,2026.01.01 09:05:05.671,1.0835921143526288,1.0837821143526287,19,14,4,38
1767258306205,2026.01.01 09:05:06.205,1.0835734312487157,1.0836834312487158,11,5,6,20
1767258307042,2026.01.01 09:05:07.042,1.0835480676781861,1.0837180676781861,17,2,5,24
1767258307954,2026.01.01 09:05:07.954,1.083518372519585,1.083668372519585,15,7,8,20
1767258307999,2026.01.01 09:05:07.999,1.083513061444893,1.083723061444893,21,11,2,30
1767258308693,2026.01.01 09:05:08.693,1.0835172355011689,1.083727235501169,21,11,5,40
1767258308722,2026.01.01 09:05:08.722,1.0834912367467486,1.0836312367467487,14,7,5,28
1767258309052,2026.01.01 09:05:09.052,1.0834732984499438,1.0836932984499439,22,12,3,24
1767258309573,2026.01.01 09:05:09.573,1.0834692223086029,1.083579222308603,11,13,14,21
1767258309982,2026.01.01 09:05:09.982,1.083460101401826,1.0836201014018259,16,8,10,32
1767258310645,2026.01.01 09:05:10.645,1.0834616552001695,1.0835716552001695,11,8,13,37
1767258311626,2026.01.01 09:05:11.626,1.083427821660007,1.0836478216600072,22,5,5,44
1767258312106,2026.01.01 09:05:12.106,1.0834780513054636,1.0837080513054635,23,1,4,31
1767258313282,2026.01.01 09:05:13.282,1.083482892714334,1.083622892714334,14,13,11,33
1767258314407,2026.01.01 09:05:14.407,1.0834577003766928,1.0835677003766928,11,11,5,24
1767258315794,2026.01.01 09:05:15.794,1.0834749195875617,1.0836749195875617,20,13,10,43
1767258316637,2026.01.01 09:05:16.637,1.0834712011576206,1.0836612011576205,19,4,9,29
1767258317373,2026.01.01 09:05:17.373,1.0833845098398964,1.0835845098398964,20,4,7,39
1767258318236,2026.01.01 09:05:18.236,1.0834015574744076,1.0836015574744076,20,11,1,21
1767258318296,2026.01.01 09:05:18.296,1.0833505821642884,1.0834605821642884,11,3,3,23
1767258318880,2026.01.01 09:05:18.880,1.0833973035534499,1.08363730355345,24,8,9,31
1767258320103,2026.01.01 09:05:20.103,1.0833852160715054,1.0835452160715053,16,3,4,30
1767258321261,2026.01.01 09:05:21.261,1.0834242195863748,1.0836042195863749,18,13,4,23
1767258321420,2026.01.01 09:05:21.420,1.083392708658715,1.083532708658715,14,5,10,30
1767258321743,2026.01.01 09:05:21.743,1.083396205122072,1.083556205122072,16,2,6,28
1767258322322,2026.01.01 09:05:22.322,1.0834567172970972,1.0835867172970972,13,6,3,29
1767258323697,2026.01.01 09:05:23.697,1.0834432664697766,1.0835532664697767,11,6,3,25
1767258324011,2026.01.01 09:05:24.011,1.0834137256148397,1.0835337256148396,12,8,9,34
1767258324702,2026.01.01 09:05:24.702,1.0834464776455288,1.0835564776455289,11,8,13,29
1767258325549,2026.01.01 09:05:25.549,1.0834782607253663,1.0836182607253664,14,1,5,41
1767258326636,2026.01.01 09:05:26.636,1.0834508232686957,1.0836008232686958,15,5,14,40
1767258327648,2026.01.01 09:05:27.648,1.083351550217675,1.083591550217675,24,2,7,25
1767258328101,2026.01.01 09:05:28.101,1.0833210490688,1.0835610490688,24,10,5,20
1767258328723,2026.01.01 09:05:28.723,1.0833549170448842,1.0835149170448841,16,12,6,40
1767258329725,2026.01.01 09:05:29.725,1.083316165335413,1.083436165335413,12,5,8,41
1767258329998,2026.01.01 09:05:29.998,1.0833156184435622,1.0834456184435621,13,10,8,43
1767258331084,2026.01.01 09:05:31.084,1.083282744196664,1.0840827441966638,80,12,2,558
1767258332097,2026.01.01 09:05:32.097,1.0831861358385375,1.0833161358385375,13,9,11,40
1767258332111,2026.01.01 09:05:32.111,1.0831523617796857,1.0833123617796856,16,4,9,23
1767258333247,2026.01.01 09:05:33.247,1.08318601838072,1.08339601838072,21,8,10,42
1767258334476,2026.01.01 09:05:34.476,1.0830675057567167,1.0832175057567168,15,1,12,41
1767258335259,2026.01.01 09:05:35.259,1.0830801141242405,1.0832401141242405,16,8,12,33
1767258336145,2026.01.01 09:05:36.145,1.0830208106626706,1.0831208106626706,10,6,12,39
1767258337146,2026.01.01 09:05:37.146,1.0830512327661443,1.0831712327661442,12,8,14,41
1767258338039,2026.01.01 09:05:38.039,1.083086948712938,1.083236948712938,15,6,6,39
1767258339422,2026.01.01 09:05:39.422,1.0830783513161923,1.0831983513161922,12,11,7,27
1767258339478,2026.01.01 09:05:39.478,1.0830698679082533,1.0833098679082533,24,3,3,30
1767258340354,2026.01.01 09:05:40.354,1.0830295497733966,1.0832595497733966,23,12,4,34
1767258341186,2026.01.01 09:05:41.186,1.0829622706033912,1.0832022706033912,24,11,6,38
1767258342131,2026.01.01 09:05:42.131,1.083047175248708,1.083277175248708,23,8,7,27
1767258342796,2026.01.01 09:05:42.796,1.0830039216773495,1.0831639216773494,16,5,6,32
1767258343074,2026.01.01 09:05:43.074,1.0830823114839092,1.0832623114839093,18,12,5,37
1767258343453,2026.01.01 09:05:43.453,1.0830393364819193,1.0831593364819192,12,10,14,41
1767258344098,2026.01.01 09:05:44.098,1.0830655960014361,1.083295596001436,23,5,12,43
1767258345237,2026.01.01 09:05:45.237,1.0830087056434534,1.0831087056434534,10,12,2,36
1767258345903,2026.01.01 09:05:45.903,1.0830348753942987,1.0832248753942986,19,7,12,25
1767258346032,2026.01.01 09:05:46.032,1.083018596026441,1.083258596026441,24,6,7,44
1767258346872,2026.01.01 09:05:46.872,1.0830029702184072,1.0832229702184073,22,9,5,34
1767258347963,2026.01.01 09:05:47.963,1.0830334713768963,1.0831834713768964,15,7,12,32
1767258349342,2026.01.01 09:05:49.342,1.0830100143086423,1.0832200143086423,21,3,9,37
1767258350092,2026.01.01 09:05:50.092,1.0829386068838702,1.0830386068838702,10,11,13,30
1767258350218,2026.01.01 09:05:50.218,1.0829766721620406,1.0830766721620406,10,11,11,32
1767258351018,2026.01.01 09:05:51.018,1.0829193771325416,1.0831493771325416,23,12,4,20
1767258352178,2026.01.01 09:05:52.178,1.0829452029967614,1.0831152029967615,17,5,14,37
1767258353604,2026.01.01 09:05:53.604,1.0829938528240282,1.0831738528240282,18,9,10,24
1767258354626,2026.01.01 09:05:54.626,1.0829750781297105,1.0830850781297106,11,11,12,25
1767258355717,2026.01.01 09:05:55.717,1.083034195771915,1.083214195771915,18,13,2,20
1767258356360,2026.01.01 09:05:56.360,1.083058284957308,1.083198284957308,14,10,7,26
1767258356882,2026.01.01 09:05:56.882,1.0830234918863009,1.083243491886301,22,14,7,23
1767258357693,2026.01.01 09:05:57.693,1.0830935633364143,1.0832635633364143,17,2,1,28
1767258358822,2026.01.01 09:05:58.822,1.0830364797453271,1.083196479745327,16,1,11,34
1767258359973,2026.01.01 09:05:59.973,1.083017644723832,1.083177644723832,16,11,14,25
1767258360542,2026.01.01 09:06:00.542,1.083007328983651,1.083137328983651,13,8,13,44
1767258361039,2026.01.01 09:06:01.039,1.083037590168702,1.083147590168702,11,8,5,36
1767258362309,2026.01.01 09:06:02.309,1.083093361833571,1.083233361833571,14,2,3,39
1767258363215,2026.01.01 09:06:03.215,1.0831460014114163,1.0833760014114162,23,14,9,37
1767258364520,2026.01.01 09:06:04.520,1.0831571888273948,1.0833571888273947,20,13,9,41
1767258365742,2026.01.01 09:06:05.742,1.0831431753721716,1.0833431753721716,20,8,7,23
1767258366455,2026.01.01 09:06:06.455,1.0830518761600902,1.0831718761600901,12,5,12,28
1767258367935,2026.01.01 09:06:07.935,1.0829861688673676,1.0832261688673677,24,2,9,33
1767258368525,2026.01.01 09:06:08.525,1.0830745016418322,1.0833045016418321,23,7,12,22
1767258369324,2026.01.01 09:06:09.324,1.082982698042457,1.0831626980424571,18,7,2,20
1767258370194,2026.01.01 09:06:10.194,1.082943473510295,1.083093473510295,15,3,11,30
1767258370450,2026.01.01 09:06:10.450,1.0830007038243974,1.0831007038243974,10,14,10,20
1767258371559,2026.01.01 09:06:11.559,1.0830111894893573,1.0831311894893572,12,1,8,31
1767258371722,2026.01.01 09:06:11.722,1.0830575917429075,1.0832675917429075,21,11,10,44
1767258373190,2026.01.01 09:06:13.190,1.0830847331604712,1.0832147331604711,13,4,10,28
1767258374196,2026.01.01 09:06:14.196,1.083158212287339,1.084308212287339,115,2,10,333
1767258375315,2026.01.01 09:06:15.315,1.0831729836516673,1.0833729836516672,20,4,13,34
1767258376021,2026.01.01 09:06:16.021,1.083206156038125,1.083356156038125,15,8,1,37
1767258377339,2026.01.01 09:06:17.339,1.083169943711522,1.083299943711522,13,2,3,28
1767258378592,2026.01.01 09:06:18.592,1.083199260360301,1.0832992603603009,10,1,8,32
1767258379694,2026.01.01 09:06:19.694,1.0831794540554014,1.0833494540554014,17,11,11,32
1767258380774,2026.01.01 09:06:20.774,1.0831567987620023,1.0833867987620023,23,14,8,43
1767258381792,2026.01.01 09:06:21.792,1.0832015349377349,1.0834015349377348,20,3,14,32
1767258381895,2026.01.01 09:06:21.895,1.0832466161065377,1.0833566161065378,11,10,10,29
1767258382862,2026.01.01 09:06:22.862,1.083331038214325,1.083531038214325,20,7,8,29
1767258383883,2026.01.01 09:06:23.883,1.0834122013735994,1.0836522013735994,24,13,11,41
1767258384345,2026.01.01 09:06:24.345,1.0834580671316674,1.0836580671316673,20,12,12,26
1767258385582,2026.01.01 09:06:25.582,1.0833720448511555,1.0835420448511555,17,6,11,41
1767258386503,2026.01.01 09:06:26.503,1.083463428900303,1.083613428900303,15,6,7,24
1767258386730,2026.01.01 09:06:26.730,1.0835093272838363,1.0836793272838363,17,7,2,39
1767258387213,2026.01.01 09:06:27.213,1.083471034279332,1.083621034279332,15,8,3,26
1767258387654,2026.01.01 09:06:27.654,1.08350747973711,1.08364747973711,14,3,9,39
1767258388004,2026.01.01 09:06:28.004,1.083455616450062,1.083595616450062,14,3,2,29
1767258388564,2026.01.01 09:06:28.564,1.0834865479560674,1.0837165479560673,23,10,13,29
1767258389886,2026.01.01 09:06:29.886,1.0834207344540137,1.0836507344540136,23,13,7,44
1767258391173,2026.01.01 09:06:31.173,1.0833803235335744,1.0835703235335743,19,8,1,40
1767258391539,2026.01.01 09:06:31.539,1.0834158199900343,1.0836058199900342,19,12,3,43
1767258391571,2026.01.01 09:06:31.571,1.083469464327184,1.083669464327184,20,13,13,32
1767258392102,2026.01.01 09:06:32.102,1.0834857361701558,1.0836557361701558,17,14,14,34
1767258393235,2026.01.01 09:06:33.235,1.0834714277383213,1.0836314277383212,16,13,1,25
1767258394046,2026.01.01 09:06:34.046,1.0833656844235706,1.0835356844235706,17,7,6,39
1767258395259,2026.01.01 09:06:35.259,1.0833552333685879,1.083565233368588,21,10,4,31
1767258396515,2026.01.01 09:06:36.515,1.0833819076224291,1.0835519076224291,17,5,1,38
1767258397286,2026.01.01 09:06:37.286,1.0833660693671323,1.0835260693671322,16,4,5,30
1767258397737,2026.01.01 09:06:37.737,1.0833649404700776,1.0834749404700776,11,6,14,25
1767258398515,2026.01.01 09:06:38.515,1.0833556595966818,1.0835556595966818,20,9,4,20
1767258399540,2026.01.01 09:06:39.540,1.0833395742857908,1.0835795742857908,24,6,14,21
1767258400898,2026.01.01 09:06:40.898,1.0833433681552886,1.0835233681552887,18,8,11,42
1767258401423,2026.01.01 09:06:41.423,1.083329733426181,1.0835497334261812,22,1,10,34
1767258402472,2026.01.01 09:06:42.472,1.0834018979038627,1.0835618979038626,16,12,14,23
1767258403273,2026.01.01 09:06:43.273,1.0832915769614435,1.0835015769614436,21,14,11,24
1767258403618,2026.01.01 09:06:43.618,1.083264284832145,1.083464284832145,20,6,10,34
1767258403885,2026.01.01 09:06:43.885,1.083220772020969,1.083460772020969,24,14,2,30
1767258404391,2026.01.01 09:06:44.391,1.0832317275509709,1.083381727550971,15,14,13,29
1767258405296,2026.01.01 09:06:45.296,1.083235584790265,1.0834155847902651,18,2,7,36
1767258405465,2026.01.01 09:06:45.465,1.0833166944453425,1.0835366944453426,22,3,12,21
1767258406326,2026.01.01 09:06:46.326,1.0834142515477574,1.0835142515477574,10,6,8,39
1767258407025,2026.01.01 09:06:47.025,1.0833755973749788,1.0835755973749788,20,2,4,43
1767258407414,2026.01.01 09:06:47.414,1.0833756223782305,1.0834856223782305,11,4,9,29
1767258408380,2026.01.01 09:06:48.380,1.0833854375990768,1.083605437599077,22,6,3,39
1767258409080,2026.01.01 09:06:49.080,1.0833455469116597,1.0834455469116597,10,5,13,22
1767258410540,2026.01.01 09:06:50.540,1.0833769660134618,1.0835669660134617,19,6,6,38
1767258411841,2026.01.01 09:06:51.841,1.0833649906450236,1.0835749906450236,21,6,11,24
